review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
es_0080601,product_es_0966606,reviewer_es_0658522,5,"Perfecto para cambiar componentes de móviles o consolas, no todos son torx también son de tres puntas. Utilizado para cambiar batería del iPhone y perfecto",Juego muy completo,es,video_games
es_0326266,product_es_0237507,reviewer_es_0097471,1,"La compré para usarla de tobillera y ha sido imposible. Es muy grande. No se llega a cerrar bien porque acaba cediendo y se agranda, por lo que la llevas colgando. No la volvería a comprar",Grande e incómoda,es,jewelry
es_0792734,product_es_0116956,reviewer_es_0784151,1,La cadena no está mal......el embalaje una vergüenza....una caja usada y sucia que da muy mala impresión.,Embalaje de vergüenza,es,jewelry
es_0785815,product_es_0503224,reviewer_es_0737336,2,"Un par de semanas de uso y se ha roto, sin darles ningún golpe ni movimiento brusco. Era para una niña, y no se los quita para dormir. Una mañana estaba roto al despertar, la parte que entra en la oreja separado del gato",Se han roto enseguida,es,jewelry
es_0978575,product_es_0262915,reviewer_es_0482651,4,"Igual a la foto,relación calidad precio excelente.Faciles de poner y quitar,se adaptan bien,van con nudo corredizo. Muy satisfecha con la compra.","Contenta,todo perfecto.",es,jewelry
es_0885157,product_es_0442008,reviewer_es_0363768,3,"Un buen colgante de buena calidad, y de un gran envío rápido. La única pega es que las dos cadenas se lían entre sí muchas veces, es elegante, pero siempre se están liando entre sí, por lo demás bien.",Buen regalo.,es,jewelry
es_0651446,product_es_0876310,reviewer_es_0811402,5,"Una gran pieza de coleccionista para los que siguen la saga assassin's,buen tamaño y muy elaborada,muy contento con la compra y la rapidez",Perfecto,es,video_games
es_0196358,product_es_0449484,reviewer_es_0229832,4,"Elegante y fino por el precio que tiene,le encantó a la persona a la que se le regaló, viene en una bolsita de tela.",Elegante,es,jewelry
es_0141567,product_es_0098849,reviewer_es_0204146,5,"Esta muy bien, ya que tiene para cargar dos mandos. La play esta refrigerada en todo momento, si tu quieres. Y tiene para poner bien ordenados los juegos.",Soporte para play 4,es,video_games
es_0169658,product_es_0613131,reviewer_es_0174233,2,"No es justo que te vendan una cosa y te llegue otra, como minimo deben darte lo que te han ofrecido, si lo llego a saber no lo hubiese comprado pero ya está aqui asi que por esta vez me lo quedaré pero tomo nota del vendedor para no comprarles mas nada. Por muy multilenguaje que sea la portada que se ofrece en en anuncio es la española, a mi ME HA LLEGADO LA ITALIANA. Un cero para GAME-MANIA.","EL JUEGO BIEN, PERO TE ENGAÑAN CON LA PORTADA",es,video_games
es_0794986,product_es_0835218,reviewer_es_0940961,5,"Es un juegazo que merece muchísimo la pena tener, con varios añadidos que lo hacen si cabe aún más interesante. Esta versión de switch contiene música orquestada ( la calidad se nota MUCHÍSIMO ), nuevas historias y contenido adicional que ayudan a entender ciertas partes de la historia mejor, la posibilidad de acelerar el combate ( este añadido es el mejor, desde el minuto 1 activado y hace los combates super dinámicos y rápidos ), el modo 2D tanto en la historia principal como en un contenido añadido que está hecho así etc. Gráficamente, en portátil se nota la bajada de resolución, y en ciertas partes una ligera ""borrosidad"" pero que no es molesta en ningún caso. En dock se ve bastante bien, aunque siempre por debajo de consolas como ps4, xbox o pc. Si no has jugado , creo que es la mejor manera de iniciarse. Poder jugarlo en cualquier sitio, acelerar los combates y poder disfrutar de la banda sonora orquestada es una delicia. Ahora bien, las otras versiones son bastante más baratas, y es un factor de peso a tener en cuenta.",Quizás el mejor de la saga DQ.,es,video_games
es_0749011,product_es_0125634,reviewer_es_0861821,3,Podría ser más barato,Vicio,es,video_games
es_0890715,product_es_0995062,reviewer_es_0418807,3,"Tamaño perfecto, ni muy grandes ni muy pequeños. Quedan muy bien. Pero despues de 5 meses una de las perlas se ha despegado así que una pena.",recomendables,es,jewelry
es_0354101,product_es_0187352,reviewer_es_0978408,1,2 veces me lo han devuelto y jamas llego. Estoy cansada de pedirlo y que siempre pasa algo que no llega,Fatal. No llego,es,video_games
es_0576012,product_es_0088528,reviewer_es_0320639,5,"Me gusta, pero con este videojuegos tiene que conectar con el Televisión, si no tiene, no se puede para jugar.",El juego muy chulo,es,video_games
es_0228857,product_es_0601901,reviewer_es_0035428,2,"Lo esperaba para el día de reyes con Amazon prime y el envío de un día, y me encontré con la gran decepción de que no lo recibí y la persona en cuestión se quedó sin regalo. Un chasco.",Javier,es,jewelry
es_0312295,product_es_0558703,reviewer_es_0477996,4,"Para un uso no exigente funciona mas que correctamente. Se lo regalé a mi hija y por el momento no me ha puesto ninguna pega. Supongo que los gamers usarán cosas mucho mejores, pero des de luego no a este precio.","Es eso, básics...",es,video_games
es_0623365,product_es_0470158,reviewer_es_0464647,1,se rompio en nada de lo fino i delicado que es,muy fino,es,jewelry
es_0656509,product_es_0590345,reviewer_es_0271500,3,El envio ha sido correcto. El collar es bonito pero es poco pequeño. La caja en la que biene se ve consistente y bonita.,Collar bonito pero algo pequeño,es,jewelry
es_0569740,product_es_0819533,reviewer_es_0629854,3,"Pedí un producto reacondicionado y me llegó con bastantes kilómetros (ya no es reacondicionado, sino de 2ª mano) y la rueda rota (no detectaba el desplazamiento). Conclusiones: la rueda debe de ser malilla porque hay muchas quejas. Algún listo compró el ratón nuevo, cambió el que venía por el suyo roto y devolvió el paquete. Y me tocó a mi. Por lo demás el ratón era muy preciso y el tamaño grande y cómodo. Una pena lo de la rueda.",Reacondicionado con la rueda rota,es,video_games
es_0386443,product_es_0520996,reviewer_es_0923838,1,Todavía no he recibido el paquete que me tenía que haber llegado el día 7 de abril ( según ustedes me iba a llegar e:se día ) y estamos a día 10 de abril y todavía no ha llegado,Todavía no lo he recibido diez días después de la fecha que me dijeron,es,jewelry
es_0140111,product_es_0350334,reviewer_es_0585683,5,Muy bonita y de buena calidad. Tiene el peso justo y el tamaño perfecto. No se hace pesada en la mano y queda muy bonita puesta.,Muy bonita,es,jewelry
es_0899444,product_es_0380236,reviewer_es_0550330,4,"La expansión va en un código aparte del disco, ademas de todos los accesorios. Esperando como mucha gente esta edición ''completa'' y no llegar a serlo por estas tonterías de descargas pudiéndolo haberlo puesto todo en disco después de tanto tiempo. Obviando esto y no lo has jugado nunca ya tardas, una obra maestra",Expansión en Código y no añadido en disco físico,es,video_games
es_0506283,product_es_0464523,reviewer_es_0547629,3,"En cuanto al colgante tal y como aparece en la foto, tanto en diseño como en tamaño. Me gustó porque es más grande de los que encontré en otros sitios. Mi puntuación sería alta. Pero la cajita donde venía el colgante traía un lazo que venía sucio por lo que tuve que cambiarlo y ponerle yo uno nuevo, ya que al ser para regalo era importa te que llegará en buen estado.","Colgante bien, envoltorio mal.",es,jewelry
es_0721752,product_es_0383933,reviewer_es_0431281,5,"Son muy bonitos, aunque pequeños en tamaño... Geniales para una chica joven, yo sé los regalé a mi novia y está encantada con ellos.",Muy bonitos y elegantes,es,jewelry
es_0400142,product_es_0027052,reviewer_es_0475558,5,"A mis hijos (7 y 11 años) les encanta y no les da miedo, pero a niños más pequeños quizás sí. Está en inglés pero subtitulado en español.",Juego para niños pero de miedo,es,video_games
es_0440057,product_es_0124011,reviewer_es_0685723,1,"Pésimo, llegó con tres días de retrato. Y encima no funciona, lo conectas y no hace nada, cambio de puerto usb y nada. Lo devolveré",Pésimo,es,video_games
es_0384145,product_es_0625293,reviewer_es_0716556,4,Llegó en el tiempo descrito. Todo perfecto y muy acorde con la descripción del articulo. Vendedor recomendable 100 por 100,Sergio,es,jewelry
es_0397391,product_es_0541335,reviewer_es_0212085,3,Llegaron muy pronto. Son muy bonitas y favorecedoras. Encuentro negativo que la pinza del pelo sea metálica sin forrar y con púas y rozan algo el cuero cabelludo y más en niñas de poco pelo. Pero la recomiendo igualmente,Mejorables pero no están mal,es,jewelry
es_0267613,product_es_0111835,reviewer_es_0224626,2,El collar muy bonito pero venia con una mancha y como lo necesitaba para el dia 14 de febrero no había margen de que pudieran solucionarme el problema y me h e quedado con el collar en malas condiciones,"El collar precioso,el problema no solucionado",es,jewelry
es_0472828,product_es_0564760,reviewer_es_0081748,4,"Me gusta mucho el diseño, es muy bonito","La calidad, precio.",es,jewelry
es_0049961,product_es_0805535,reviewer_es_0342442,5,"Los compré junto con el juego de Mario Kart y de momento todo bién, nada que envidiar a los de Nintendo.",Perfecto,es,video_games
es_0251788,product_es_0768929,reviewer_es_0806260,5,"La cadena es preciosa, las fotos no le hacen justicia.",Preciosa,es,jewelry
es_0034746,product_es_0912921,reviewer_es_0562750,2,"Demasiado pequeños, en la foto parecían mas grandes",Pendientes tous,es,jewelry
es_0454501,product_es_0220727,reviewer_es_0081813,1,"Los compre con toda la ilusión y cuando llegan son bonitos pero dudo mucho que lleven Swarovski, pides un certificado (por que no lo trae) y no te lo dan",Esperaba otra cosa,es,jewelry
es_0638052,product_es_0714771,reviewer_es_0746963,4,Es un juguete para mi hijo q ha cubierto todas sus expectativas.,Rapidez,es,video_games
es_0329668,product_es_0022862,reviewer_es_0042235,4,Buen cierre y buen material,Discreta y bonita,es,jewelry
es_0507412,product_es_0735242,reviewer_es_0072560,2,para que se compra la tarjeta si tengo que descargar 15 GB? la gráfica no es lo que se esperaba...demasiado pobre. Y el tiempo de carga es muy largo.solo para fans!,solo para fans,es,video_games
es_0787429,product_es_0443584,reviewer_es_0134020,3,"Hace su funcion , pero par ami gusto no tiene un tacto agradable",Un 6 sobre 10,es,video_games
es_0399995,product_es_0507661,reviewer_es_0673342,5,Todo ha sido perfecto.,Perfecta transacción. El producto perfecto también.,es,video_games
es_0058778,product_es_0332425,reviewer_es_0847368,3,Pulseras muy chulas tienen calidad aunque tiene un problema se abren con el movimiento y puedes llegar a perderlas yo compre tres y me queda una,Francisco jose,es,jewelry
es_0743628,product_es_0276927,reviewer_es_0315450,1,"LLevo mucho tiempo comprando en Amazón y nunca me había pasado una cosa así. Como a otros usuarios, después de esperar meses hasta el 23 de octubre, nos dicen que se va a retrasar el envío hasta fecha indefinida. Por fin ayer nos lo cobran y nos dicen que llega hoy día 3. ¡Oh sorpresa! hoy dice en el pedido que el envío se vuelve a retrasar, que llega entre el 3 y 6, pero sin asegurar nada. ¡Ya está bien!",Vergonzoso,es,video_games
es_0320108,product_es_0596597,reviewer_es_0418205,4,"Todo correcto, nada que reseñar",Todo correcto,es,video_games
es_0164655,product_es_0683768,reviewer_es_0938303,5,"La pulsera es preciosa, la presentación ideal y las piedras de buena calidad. Era un regalo para mi abuela y le encantó.",Preciosa,es,jewelry
es_0503371,product_es_0384969,reviewer_es_0241626,1,El micro es de baja calidad y los demás dicen que se escucha ruidos y no se escucha bien con los otros auriculares no me pasa y no tengo conectado ningún ventilador ni nada parecido es por el micro ese,Micro = basura,es,video_games
es_0431697,product_es_0440864,reviewer_es_0747610,3,Un poco pequeños no me. Los puedo poner,Son muy pequeños,es,jewelry
es_0571237,product_es_0224193,reviewer_es_0432502,4,Nueva entrega de la saga a precio regalado !,Mola mucho,es,video_games
es_0080243,product_es_0348053,reviewer_es_0918552,1,"He pedido este mando como adicional a la Nintendo Nes que solo trae uno y simplemente al conectarlo no hace nada, no funciona ninguno de los controles,",No funciona con la Nintendo NES,es,video_games
es_0381763,product_es_0418864,reviewer_es_0892078,1,Dicen que me lo han entregado y yo no he recibido nada y además no tienes donde reclamar.,Estafa,es,jewelry
es_0999687,product_es_0102168,reviewer_es_0436832,3,"Para un rato vale,pero no agarra mucho y para juegos d combos con giros rápidos de jostik no vale",Que para algunos juegos no vale,es,video_games
es_0583396,product_es_0234883,reviewer_es_0611021,1,Desde febrero que lo compre y todavía no ha llegado me ponía el 14 de mayo y todavía y no llego ahora el 18 de abril y tampoco ha llegado es un engañabobos pero bien que cobra el segundo día de hacer el pedido ya lo tienes cobrado,Uno muy arrepentido de haber comprado a esta compañía,es,jewelry
es_0955043,product_es_0337017,reviewer_es_0770481,4,"Muy buenos gráficos, muy real. Vale la pena.",Espectacular,es,video_games
es_0848048,product_es_0442376,reviewer_es_0698077,4,El Tamaño es lo mas importante ni muy pequeño ni muy Grande es el IDEAL. De momento se ve resistente y no se estropea con el Uso.,Le encantó por ser de Gatitos,es,jewelry
es_0046955,product_es_0794163,reviewer_es_0201795,1,"Creo q no son de plata, pero si son favorecedores.",No creo q sean de plata,es,jewelry
es_0189238,product_es_0067377,reviewer_es_0569027,2,No pude arreglar el mando,No me sirvieron,es,video_games
es_0387491,product_es_0029869,reviewer_es_0477298,2,Los botones se quedan atascado al poco de empezar a usarle. Muy mala calidad los botones no valen para nada,Botones penosos,es,video_games
es_0751874,product_es_0951786,reviewer_es_0534594,2,a los 3 meses se me rompio el jostick y es imposible jugar xd. Se nota que los materiales son malos pero por el precio q tiene no puedes pedir mucho mas,merece la pena uno original,es,video_games
es_0586872,product_es_0313408,reviewer_es_0659759,5,"Tal y como esperaba, llegó realmente pronto, antes de lo esperado.",Buena compra,es,video_games
es_0131623,product_es_0094489,reviewer_es_0785889,1,No opinión no es contra el juego ya que ni me a llegado. Cancele el pedido por la poca profesionalidad que tienen en entregar los paquetes. Me tenía que llegar el jueves 6 y supuestamente hasta el lunes 10 no me llegaria despues de estar 2 dias enteros esperando sin recibir ninguna notificacion.,Una vez más deficiente Amazon,es,video_games
es_0527363,product_es_0780060,reviewer_es_0942429,4,La variedad de pistas que tiene es alucinante peor los niveles son bastante chungos,Lo recomiendo para mayores de 14 años,es,video_games
es_0181189,product_es_0746075,reviewer_es_0385782,3,Personalmente a penas se nota diferencia alguna respecto Al original. Sigue con los mismos problemas de control. Aún así es muy recomendable para los que no lo jugaron en su día. A veces se have monotono el hecho de ir de un sitio a otro recogiendo la inmensa cantidad de coleccionable.,Pocos cambios respecto al original,es,video_games
es_0901244,product_es_0041052,reviewer_es_0461539,5,"Se trata de un videojuego, por lo que es muy sencillo de valorar. El envío se produjo en tiempo y forma adecuados, así como el embalaje. El juego venía completo y funcionó sin problemas.",Sin más...,es,video_games
es_0691079,product_es_0423508,reviewer_es_0767817,4,Fue para un regalo y le encantó,Le encanta,es,video_games
es_0578744,product_es_0675162,reviewer_es_0233941,2,"Muy repetitivos, poca variedad. Pero el material de buena calidad",Charms marineros,es,jewelry
es_0087741,product_es_0950057,reviewer_es_0667119,4,Los artículos cumplen todas mis expectativas,Conjunto de herramientas reparadoras,es,video_games
es_0556562,product_es_0280994,reviewer_es_0346229,2,Bastante pobre. A la semana ya se ha pelado. Esperaba algo más de calidad. No recomendable,Pobre,es,jewelry
es_0999907,product_es_0917373,reviewer_es_0575420,4,Esta muy bien me gusta muchísimo y esta en muy buen estado,Genial,es,jewelry
es_0922954,product_es_0395997,reviewer_es_0621848,3,No me ha gustado el juego.,Juego de poco interés.,es,video_games
es_0862359,product_es_0605219,reviewer_es_0577669,2,"Ha venido sin el llavero anunciado en la promoción, q me da exactamente igual, para elque le importe ojo.",Falta material promocional,es,video_games
es_0852529,product_es_0008339,reviewer_es_0045500,3,"No es lo que esperaba, el modo historia es bastante inflexible. No comparable al GTA.",Historia inflexible,es,video_games
es_0302201,product_es_0877746,reviewer_es_0540943,2,"no lo recomiendo , la piedra de uno de los pendientes se cayó el segundo dia",no lo recomiendo,es,jewelry
es_0897980,product_es_0403760,reviewer_es_0505286,3,No me ha gustado que no sea rigida porque protegen mejor.,Es de frozen,es,video_games
es_0848590,product_es_0081136,reviewer_es_0077552,4,"Juego en español, envío rápido",Lo que buscaba,es,video_games
es_0761100,product_es_0284144,reviewer_es_0613586,5,"El producto ha llegado antes de lo previsto, me ha gustado su calidad es más pequeño de lo esperado pero me gusta. Vale la pena.",Bonitos,es,jewelry
es_0376970,product_es_0571629,reviewer_es_0068552,2,"Supuestamente yo había comprado una edición física del juego, cuando abro la caja me encuentro solo con el código de origin, no traía el disco para instalarlo. Ahora me toca esperar mucho más tiempo para descargarlo y poder jugar.","Solo trae el código de descarga, no trae disco para instalar",es,video_games
es_0244497,product_es_0983860,reviewer_es_0872164,5,"Son muy cañeros, está acolchado por todo el arco de la cabeza y las orejas, se puede adaptar y no pesan mucho, me va muy bien en Nintendo Switch y es profesional, me gusta mucho",Profesional,es,video_games
es_0770706,product_es_0755937,reviewer_es_0298519,1,No lo he recibido. Aun estoy interesada pero no lo he recibido. Si se puede hacer algo. gracias un saludo,No lo he recibido,es,jewelry
es_0334735,product_es_0098807,reviewer_es_0457136,2,"Aunque las gafas funcionan perfectamente, en la caja faltaban los auriculares y el vendedor no contesta a mis mensajes, la caja también estaba algo rota",Todo funciona a la perfección,es,video_games
es_0139906,product_es_0716702,reviewer_es_0719644,1,No me llega. La empresa me da largas.,No me ha llegado,es,video_games
es_0350236,product_es_0850698,reviewer_es_0925108,4,"Tiene unos gráficos preciosos, muy real, a mi hijo no es el juego que más le gusta pero merece la pena echar el ratillo.",Me encantan los gráficos,es,video_games
es_0235482,product_es_0353910,reviewer_es_0938758,1,Decepcionado cada vez que he pedido en amazon de 10 pedidos 7 en mal estado o rotos.y lo peor que el que se tiene que preocupar de la devolución es el cliente.,No volver a pedir.,es,video_games
es_0333169,product_es_0031820,reviewer_es_0099761,3,Mi producto se ha retrasado y deseo que llegue lo más pronto. Gracias,Retraso en pedido,es,video_games
es_0216062,product_es_0862526,reviewer_es_0608394,1,son unos estafadores llevo esperando la devolución del dinero mas de un mes y no contestan a nadaa y antes de la devolución estuve esperando mas de una semana después de la fecha estimada no compreis nada son unos ladrones,Alejandro,es,video_games
es_0745495,product_es_0121497,reviewer_es_0258190,1,Una puta mierda que no me llegó.,Basura 🚮,es,jewelry
es_0911018,product_es_0874804,reviewer_es_0654743,1,"El colgante muy pequeño,casi ni se ve",Fiasco,es,jewelry
es_0545038,product_es_0343646,reviewer_es_0316962,4,"Las pegatinas no encajan totalmente, pero al ser mi ps4 blanca, los bordes que dejan las pegatinas quedan en blanco y mola mucho... Pero deberian encajar. La parte de abajo no las puse para que quedara guay",Mola,es,video_games
es_0138737,product_es_0218918,reviewer_es_0074534,4,Queda fenomenal muy bonito puesto,Muy lustroso y bonito,es,jewelry
es_0117244,product_es_0938917,reviewer_es_0477442,5,"Muy bonito, viene envasado en una cajita; puntas redondeadas para que no se enganche en la ropa, producto de buena calidad. Tamaño perfecto","Excelente producto, puntas redondeadas para que no se enganchen en la ropa.",es,jewelry
es_0657450,product_es_0942889,reviewer_es_0902902,1,"Mala calidad, en menos de un mes se me comenzaron a desmontar todas las piezas del llavero. Me decepciono bastante.",Lo barato sale caro,es,jewelry
es_0930863,product_es_0343447,reviewer_es_0882727,1,No me ha llegado la recompensa de reserva,Recompensa de reserva,es,video_games
es_0432159,product_es_0050166,reviewer_es_0038001,4,"el colgante esta bastante bien,viene con las dos cadenas para cada parte del colgante y una extra de repuesto,viene con una especie de bolsita para meterlo que esta bastante bien y el envio llego tal y como decia , no le pongo 5 estrellas por que es bastante mas pequeño de lo que parece",esta bien,es,jewelry
es_0856980,product_es_0218694,reviewer_es_0428216,3,"La caja en si está bien, pero el vidrio vino sucio y está rayado así como partes de la caja que también presentan rayaduras. Las almohadillas son demasiado grandes de manera que no puedes cerrar los relojes si tienen malla milanesa o metalica, con los de cuero sin problema.",Falla en los detalles,es,jewelry
es_0146559,product_es_0912041,reviewer_es_0539729,2,"Junto con un Logitech G403 desconozco realmente si debería permitir que se deslizara un poco el cable o únicamente lo debe dejar fijado. Lo que no es entendible es su elevado precio, totalmente exagerado.",Cumple su función pero con un elevado coste.,es,video_games
es_0858886,product_es_0211166,reviewer_es_0991834,2,"Pierde brillo,mala calidad.engaño",Pierde brillo,es,jewelry
es_0320192,product_es_0284144,reviewer_es_0849383,4,"son bastante bonitos, aunque pequeños. Son ligeros, no pesan nada. Los colores son tal y como aparecen en la foto, cobre y dorado. me han gustado",bonitos y ligeros,es,jewelry
es_0056203,product_es_0618156,reviewer_es_0640712,5,"Me encanta cómo quedan los vegetales aquí, especialmente para hacer espaguetis de calabacín",Ocupa poco comparados con otros.,es,jewelry
es_0582015,product_es_0979462,reviewer_es_0566869,5,"Todo,el artículo es una pasada,y lo han entregado el día que me dijeron.","Todo,la calidad del artículo y la rapidez en la entrega.",es,video_games
es_0962127,product_es_0189881,reviewer_es_0817931,4,Cumple de sobras por el precio,Bisutería,es,jewelry
es_0688580,product_es_0435249,reviewer_es_0135437,4,"Es un conjunto de bisutería con una buena relación calidad y precio, que ha cumplido gratamente con lo que yo quería",Conjunto,es,jewelry
es_0586698,product_es_0213767,reviewer_es_0717043,2,"Pues eso a dejado de funcionar,después de funcionar perfecto, lo malo es que la caja no la tengo a si que me lo como,tres meses me duró le enchufas y se enciende los led medio segundo y se apagan pues eso",de repente no funciona,es,video_games
es_0572204,product_es_0635495,reviewer_es_0593707,5,Muy bonitos y mejor calidad de lo que esperaba. Los llevo todos los días y me encantan. Muy contenta con la compra,Patricia,es,jewelry
es_0513988,product_es_0741008,reviewer_es_0076669,1,"Ofrece mucho ruido de ventiladores y poca potencia más que su hermana ""pequeña""",Puff,es,video_games
es_0515628,product_es_0121824,reviewer_es_0032060,3,"El juego trae la caratula en italiano. Además, no trae el libro de instrucciones, y es algo que me ha extrañado y más siendo un juego nuevo. El envio muy lento. Pagué el envio urgente, de 5,99 € para tenerlo el dia 15, y me ha llegado hoy. Entiendo que esto no es culpa del vendedor, pero creo que no debería de utilizar la empresa ASM para los envios urgentes, ya que ofrecen un servicio pésimo.",Envio lento,es,video_games
es_0831986,product_es_0720452,reviewer_es_0646043,5,"El artículo cumple y por el precio no hay nada mejor, vendedor muy atento.",Correcto,es,video_games
es_0844745,product_es_0143083,reviewer_es_0441206,5,"Juegazo para el que le encanta la NBA, a parte de qué el producto ha llegado perfecto y la entregada ha sido puntual.",Perfecto y con buen tiempo de envío,es,video_games
es_0311130,product_es_0309347,reviewer_es_0461119,4,"El juego lo compré de segunda mano, funciona perfectamente, sin rayajos, pero no le doy cinco estrellas por la capa de porquería que traía el disco, asquito que me dio al limpiarlo.No costaba nada pasarle un trapito y hubiera quedado como un señor.","Bien, como todos los just dance.",es,video_games
es_0268272,product_es_0782030,reviewer_es_0159982,1,No he recibido el artículo.,NO LLEGÓ NUNCA,es,jewelry
es_0672924,product_es_0491237,reviewer_es_0222375,5,Fue un regalo para mía hijo y funciona perfectamente y está bastante entretenido,Juego Xbox entretenido,es,video_games
es_0290362,product_es_0969689,reviewer_es_0423127,1,"Aun no me ha llegado, sigo esperando los pendientes. La fecha que aparece no ha sido entregado todavía. Ya no me va a llegar?",Miguel Torres,es,jewelry
es_0061846,product_es_0614640,reviewer_es_0705490,5,"el collar es precioso, viene muy bien preparado en una caja de buena calidad, y dentro trae un certificado de que la piedra que trae es de swarovski. se lo regale a mi hermana por el cumpleaños y le encanto.",bonito collar,es,jewelry
es_0986903,product_es_0986716,reviewer_es_0664730,5,Son como me esperaba no me ha decepcionado nada,Muy contenta,es,jewelry
es_0795176,product_es_0473352,reviewer_es_0923590,3,"La pintura dorada no está bien, tiene manchas. Por lo demás correcto",Pintura regulera,es,video_games
es_0709417,product_es_0123530,reviewer_es_0913308,2,Blister y envoltura algo deteriorados. Artículo no en perfectas condiciones.,No en estado de colección,es,video_games
es_0588646,product_es_0423520,reviewer_es_0456280,3,Necesito q me llegue antes del 20 de julio porque es para una boda...será posible? La es el fin de semana a seguir,Urgente,es,jewelry
es_0095624,product_es_0310761,reviewer_es_0835836,4,"Funciona a la perfección, tiene la distribución de xbox y conecta con el receptor inalámbrico de xbox. Como contra viene sin ningún accesorio y el embalaje deja lo suyo que desear. Recomedable.",Como el original pero económico.,es,video_games
es_0526384,product_es_0772236,reviewer_es_0850718,1,"El producto ha venido con solo una pegatina de precinto y la marca de 2 más, pero sin las pegatinas... el producto se nota que ha estado fuera de la caja por que la base está toda rallada y tiene desgastes en algunas zonas.",PRODUCTO USADO,es,video_games
es_0141033,product_es_0825528,reviewer_es_0532950,2,Muy lenta la entrega,Lento,es,jewelry
es_0647862,product_es_0093086,reviewer_es_0009539,3,"La pantalla no está mal, la autonomía es un poco justa, pero pudiéndolo enchufar mientras se usa, se solventa el problema. El procesador que lleva es un poco justo y eso hace que en ocasiones funcione un poco a trompicones, y el diseño es mejorable (cabe decir a su favor que son bastante ligeras, pero por contra a este punto favorable también se puede decir que carece de regulador de foco, las ópticas son un poco flojas en cuanto a calidad, y enseguida se empaña. Por el tema del refresco no tengo quejas pues no carga la vista) Se que no son unas gafas de gama alta, y puedo entender lo de escatimar en el procesador para abaratar el producto, pero se podrían solucionar o mejorar fácilmente muchas cositas en cuanto a diseño.","No son malas, pero tampoco buenas",es,video_games
es_0915547,product_es_0407204,reviewer_es_0484003,2,"no son lo que aparece en la foto, aunque lo entiendo por el precio que tienen, de momento no me interesan",no recomiendo,es,jewelry
es_0049193,product_es_0263682,reviewer_es_0922441,1,El diseño muy bonito pero cuando vino sólo me cargaba uno lo tube que devolver pedi otro modelo.,No cargaba,es,video_games
es_0670274,product_es_0711106,reviewer_es_0728935,3,Tal cual la foto. Favorecedores. La plata muy baja,Pendientes,es,jewelry
es_0252567,product_es_0299301,reviewer_es_0977598,4,Producto Correcto y buen servicio,Recomendable,es,jewelry
es_0496055,product_es_0949534,reviewer_es_0034912,4,"Estoy disfrutando a tope volviendo a jugar este clásico que ya me había acabado en la PS2. Y es igual, salvo por algunas pequeñas diferencias de jugabilidad que es lo que llaman Zodiac y que si tenéis curiosidad en qué consisten, en internet hay reviews que lo explican. Sólo decir que yo la verdad no noto lo del HD, lo veo con la misma calidad gráfica que recordaba de hace 10 años. Aunque tampoco he encendido la PS2 para comparar... en cualquier caso buena compra","tan bueno como el original, con algunas mejoras de jugabilidad",es,video_games
es_0868701,product_es_0085798,reviewer_es_0968948,4,Me ha gustado mucho. Cumple totalmente las expectativas de compra. El envio fué correcto. Resulta resistente y de buena calidad.,Me ha gustado mucho. Cumple totalmente las expectativas de compra. El envio fué correcto. Resulta resistente y de buena calidad,es,jewelry
es_0861518,product_es_0892393,reviewer_es_0538001,3,"Golpes en la caja, un embalaje muy muy pésimo y manipulada, está completamente abierta la caja, hay otros comentarios que hablan de lo mismo, no le estaba dando importancia pero me equivoqué, la consola va bien (por el momento) y no tengo ningún problema pero espero que el refrán que dice ""lo barato sale caro"" no se cumpla, un poco lamentable vender un producto así...",¿Por cuántas manos habrá pasado?,es,video_games
es_0362234,product_es_0534738,reviewer_es_0412489,1,El producto no llegué a recibirlo. Después de esperar más de un mes.,No me llegó,es,jewelry
es_0546908,product_es_0948710,reviewer_es_0882799,3,Entretenida...sin más detalles..mucho juego..pero sólo me han gustado un par de ellos,Entretenida,es,video_games
es_0076809,product_es_0745272,reviewer_es_0885071,1,Se despega...no hemos hecho buena compra...no nos ha gustado,No lo recomiendo,es,video_games
es_0204545,product_es_0068965,reviewer_es_0887798,3,Muy util sobretodo las anillas con la talla del anillo para comprar anillos por internet,Utilidad,es,jewelry
es_0234109,product_es_0204449,reviewer_es_0920079,4,Funciona perfectamente. Lo pedí blanco pero me llamaron para decirme que no lo había que tenía que ser negro. Me llegó en dos días a casa. Estoy contenta con mi compra!,Mando wii,es,video_games
es_0717436,product_es_0766180,reviewer_es_0089540,1,"Tengo 3 juegos game boys, y el cable no entra en ninguno",este cable no funciona,es,video_games
es_0982991,product_es_0198061,reviewer_es_0295430,3,Mas pequeños de lo que imaginaba pero son bonitos y comodos. El cierre es un poco complicado pero parece seguro.,Un poco pequeños,es,jewelry
es_0487081,product_es_0112750,reviewer_es_0449625,1,"Muy mala calidad, no pienso comprar mas en Amazon, prefiero comprar en otras web mas serias que no engañen al cliente con fotos",Decepccion,es,jewelry
es_0538034,product_es_0712191,reviewer_es_0637190,4,"Buscaba un título del estilo de Uncharted y la verdad que este juego cumple con lo que esperaba, aventuras y acción en tercera persona, con un doblaje perfecto al castellano. En la caja encontrarás lo que adjunto en las fotos. El disco y las instrucciones en el reverso de la caratula, lo suficiente para jugar.",Genial,es,video_games
